i,t,alpha,delta1,delta2,CL,viol,SPL,flags
8.180000000000000000e+02,8.179999999999999716e+00,1.198324127089330915e+01,-3.428829661400994322e+00,6.302243752117316689e+00,1.292019109376293162e+00,7.980890623706882181e-03,8.008599968552064752e+01,3.000000000000000000e+00
8.190000000000000000e+02,8.189999999999999503e+00,1.198662687273304428e+01,-3.358909750658229054e+00,6.350412287655087695e+00,1.293948371843565148e+00,6.051628156434896155e-03,8.010307982852009445e+01,3.000000000000000000e+00
8.200000000000000000e+02,8.199999999999999289e+00,1.198932851460515714e+01,-3.302441126779502856e+00,6.389351132212121698e+00,1.296789104055178443e+00,3.210895944821601233e-03,8.012135908845340282e+01,3.000000000000000000e+00
8.210000000000000000e+02,8.210000000000000853e+00,1.199148437024047809e+01,-3.269078538340494333e+00,6.412392295755800831e+00,1.299957603506048498e+00,4.239649395154643230e-05,8.013808038375644571e+01,1.000000000000000000e+00
8.220000000000000000e+02,8.220000000000000639e+00,1.199320469948482604e+01,-3.256672927181441857e+00,6.420998253235313591e+00,1.302790604974166433e+00,2.790604974166388530e-03,8.015129508180464768e+01,1.000000000000000000e+00
8.230000000000000000e+02,8.230000000000000426e+00,1.199457748746768893e+01,-3.251978529883106539e+00,6.424290036060634534e+00,1.304874811081144115e+00,4.874811081144070357e-03,8.016113070696577836e+01,1.000000000000000000e+00
8.240000000000000000e+02,8.240000000000000213e+00,1.199320955245031506e+01,-3.275154630126142052e+00,6.408369352482959691e+00,1.306261461587941985e+00,6.261461587941941076e-03,8.016587442954195808e+01,0.000000000000000000e+00
8.250000000000000000e+02,8.250000000000000000e+00,1.196466294893718363e+01,-3.316653611633662901e+00,6.379819483736717700e+00,1.306408912945844047e+00,6.408912945844003062e-03,8.017121493509057473e+01,0.000000000000000000e+00
8.260000000000000000e+02,8.259999999999999787e+00,1.195107684659828351e+01,-3.347341705358352737e+00,6.358721912460255865e+00,1.304554082148946303e+00,4.554082148946259068e-03,8.017467144326346329e+01,0.000000000000000000e+00
8.270000000000000000e+02,8.269999999999999574e+00,1.195258573488021980e+01,-3.367129673043023796e+00,6.345132981481147461e+00,1.301961762666465905e+00,1.961762666465860505e-03,8.017447611501090421e+01,0.000000000000000000e+00
8.280000000000000000e+02,8.279999999999999361e+00,1.193078171157124245e+01,-3.402615753382591812e+00,6.320732456735656868e+00,1.299556238184742751e+00,4.437618152572930796e-04,8.017526708848282624e+01,0.000000000000000000e+00
8.290000000000000000e+02,8.290000000000000924e+00,1.194476520418311338e+01,-3.390867023268127944e+00,6.328853625957127527e+00,1.296345669374576959e+00,3.654330625423085621e-03,8.017393610804965931e+01,0.000000000000000000e+00
8.300000000000000000e+02,8.300000000000000711e+00,1.195592374879258557e+01,-3.363796694191361514e+00,6.347525718459676725e+00,1.294744763769939855e+00,5.255236230060189584e-03,8.017354430788201114e+01,1.000000000000000000e+00
8.310000000000000000e+02,8.310000000000000497e+00,1.196482804196580041e+01,-3.336394549486259464e+00,6.366433004279825170e+00,1.294699919125506860e+00,5.300080874493184879e-03,8.017439816620083093e+01,1.000000000000000000e+00
8.320000000000000000e+02,8.320000000000000284e+00,1.197193348803331503e+01,-3.278676543036803004e+00,6.406229973662351362e+00,1.295796336130359050e+00,4.203663869640994477e-03,8.018013710591183951e+01,3.000000000000000000e+00
8.330000000000000000e+02,8.330000000000000071e+00,1.197760349045082684e+01,-3.231382993439076312e+00,6.438867457688640883e+00,1.298520042178618938e+00,1.479957821381105987e-03,8.018854519856368768e+01,3.000000000000000000e+00
8.340000000000000000e+02,8.339999999999999858e+00,1.198212803783449765e+01,-3.222550266878795977e+00,6.445006273490617943e+00,1.302174233330911868e+00,2.174233330911823359e-03,8.019463239271821919e+01,1.000000000000000000e+00
8.350000000000000000e+02,8.349999999999999645e+00,1.198573853524166921e+01,-3.215209307384105486e+00,6.450117130009734190e+00,1.305538914117801319e+00,5.538914117801274628e-03,8.019906921864617289e+01,1.000000000000000000e+00
8.360000000000000000e+02,8.359999999999999432e+00,1.198080073737475715e+01,-3.241767709879138426e+00,6.431853930193909719e+00,1.308693367575004096e+00,8.693367575004051773e-03,8.020031423578332408e+01,0.000000000000000000e+00
8.370000000000000000e+02,8.370000000000000995e+00,1.194537166914500226e+01,-3.288897108321676477e+00,6.399409187521612807e+00,1.310666790787148983e+00,1.066679078714893869e-02,8.020400040920334561e+01,0.000000000000000000e+00
8.380000000000000000e+02,8.380000000000000782e+00,1.191713240351519154e+01,-3.330579704076995995e+00,6.370724152401840534e+00,1.310541953726847009e+00,1.054195372684696430e-02,8.020833456734021638e+01,0.000000000000000000e+00
8.390000000000000000e+02,8.390000000000000568e+00,1.186040128268248139e+01,-3.391489071586627713e+00,6.328799291357237955e+00,1.309270472974511490e+00,9.270472974511445585e-03,8.021734792449024098e+01,0.000000000000000000e+00
8.400000000000000000e+02,8.400000000000000355e+00,1.180726898235140432e+01,-3.449612280858727065e+00,6.288807209724766700e+00,1.305993528059210984e+00,5.993528059210939674e-03,8.022890142156586535e+01,0.000000000000000000e+00
8.410000000000000000e+02,8.410000000000000142e+00,1.175580026125106414e+01,-3.506125071431966056e+00,6.249936107923823592e+00,1.301460746374157207e+00,1.460746374157162464e-03,8.024174471813333298e+01,0.000000000000000000e+00
8.420000000000000000e+02,8.419999999999999929e+00,1.169948934757398185e+01,-3.565534399497359175e+00,6.209084662698632684e+00,1.296133338497334808e+00,3.866661502665236227e-03,8.025586656230728977e+01,0.000000000000000000e+00
8.430000000000000000e+02,8.429999999999999716e+00,1.170769866689335714e+01,-3.579896640403642749e+00,6.199217658172868184e+00,1.290058483966439962e+00,9.941516033560082732e-03,8.026218352724026772e+01,0.000000000000000000e+00
8.440000000000000000e+02,8.439999999999999503e+00,1.174104212743633369e+01,-3.576441431170758189e+00,6.201598874115584970e+00,1.286321325022402817e+00,1.367867497759722717e-02,8.025997132082994767e+01,0.000000000000000000e+00
8.450000000000000000e+02,8.449999999999999289e+00,1.178833989313240238e+01,-3.562890006422728018e+00,6.210920923212333911e+00,1.285451406350553327e+00,1.454859364944671718e-02,8.025001426706063512e+01,0.000000000000000000e+00
8.460000000000000000e+02,8.460000000000000853e+00,1.183109951068141186e+01,-3.544793897980192288e+00,6.223369528906760983e+00,1.287335025293060431e+00,1.266497470693961347e-02,8.023586489920462839e+01,0.000000000000000000e+00
8.470000000000000000e+02,8.470000000000000639e+00,1.186522082165486403e+01,-3.515534600441903912e+00,6.243497621990856672e+00,1.291253493670451835e+00,8.746506329548209280e-03,8.022164053890668356e+01,0.000000000000000000e+00
8.480000000000000000e+02,8.480000000000000426e+00,1.189244893849226514e+01,-3.500241566905883062e+00,6.254027319811178209e+00,1.296745248855429411e+00,3.254751144570633414e-03,8.020707933210690044e+01,0.000000000000000000e+00
8.490000000000000000e+02,8.490000000000000213e+00,1.187560506959345652e+01,-3.530497174749565925e+00,6.233227227987317320e+00,1.302853197950130548e+00,2.853197950130503813e-03,8.019655944054390773e+01,0.000000000000000000e+00
8.500000000000000000e+02,8.500000000000000000e+00,1.186095220062594535e+01,-3.558835103398223065e+00,6.213748131190341972e+00,1.307092106910269891e+00,7.092106910269846409e-03,8.018882786816018893e+01,0.000000000000000000e+00
8.510000000000000000e+02,8.509999999999999787e+00,1.178556540730498625e+01,-3.628932648468078614e+00,6.165558920173164204e+00,1.310101343796194806e+00,1.010134379619476164e-02,8.019156746852360129e+01,0.000000000000000000e+00
8.520000000000000000e+02,8.519999999999999574e+00,1.169702362789126759e+01,-3.707751065551101011e+00,6.111399093017852557e+00,1.309559895965139553e+00,9.559895965139508789e-03,8.020329762873211621e+01,0.000000000000000000e+00
8.530000000000000000e+02,8.529999999999999361e+00,1.163376147104661484e+01,-3.768630573695657571e+00,6.069586348033376488e+00,1.305860029056292504e+00,5.860029056292459515e-03,8.021754148690928332e+01,0.000000000000000000e+00
8.540000000000000000e+02,8.540000000000000924e+00,1.159178644084054177e+01,-3.814372673064293728e+00,6.038179775226407919e+00,1.300975702197741501e+00,9.757021977414570557e-04,8.023053200694177178e+01,0.000000000000000000e+00
8.550000000000000000e+02,8.550000000000000711e+00,1.159192280121947505e+01,-3.830565510769353921e+00,6.027058290309405209e+00,1.296171359639600951e+00,3.828640360399093723e-03,8.023754113298203094e+01,0.000000000000000000e+00
8.560000000000000000e+02,8.560000000000000497e+00,1.158990927044978569e+01,-3.847899042343268849e+00,6.015154941120563592e+00,1.293308768732709835e+00,6.691231267290209672e-03,8.024075906945135728e+01,0.000000000000000000e+00
8.570000000000000000e+02,8.570000000000000284e+00,1.163021428805067359e+01,-3.835543249664309595e+00,6.023620088920906390e+00,1.291763928721188170e+00,8.236071278811873952e-03,8.023660466460007967e+01,0.000000000000000000e+00
8.580000000000000000e+02,8.580000000000000071e+00,1.166842963888700879e+01,-3.824284470031280581e+00,6.031333720748700777e+00,1.293077916958453422e+00,6.922083041546622795e-03,8.022749315820760785e+01,0.000000000000000000e+00
8.590000000000000000e+02,8.589999999999999858e+00,1.171622319213176588e+01,-3.806028659488552179e+00,6.043849030885787066e+00,1.296366598295181305e+00,3.633401704818739475e-03,8.021363596984431865e+01,0.000000000000000000e+00
8.600000000000000000e+02,8.599999999999999645e+00,1.169944253799004841e+01,-3.832441327503765649e+00,6.025716293542271451e+00,1.301503878069617759e+00,1.503878069617714530e-03,8.020380228089238983e+01,0.000000000000000000e+00
8.610000000000000000e+02,8.609999999999999432e+00,1.172375648459382091e+01,-3.829967742508581630e+00,6.027402998981319371e+00,1.305048762817890395e+00,5.048762817890350973e-03,8.019215829547960084e+01,0.000000000000000000e+00
8.620000000000000000e+02,8.620000000000000995e+00,1.165764247352826999e+01,-3.890068337697001333e+00,5.986162024043115260e+00,1.309266031609383596e+00,9.266031609383551526e-03,8.018992202345722831e+01,0.000000000000000000e+00
8.630000000000000000e+02,8.630000000000000782e+00,1.160589369222135225e+01,-3.939849533453600561e+00,5.952013067742036867e+00,1.309867854260180708e+00,9.867854260180664028e-03,8.019274938099695760e+01,0.000000000000000000e+00
8.640000000000000000e+02,8.640000000000000568e+00,1.153237511521999537e+01,-4.004444580287628064e+00,5.907719736613955774e+00,1.308455579486032638e+00,8.455579486032593906e-03,8.020144222832874448e+01,0.000000000000000000e+00
8.650000000000000000e+02,8.650000000000000355e+00,1.146659664542380419e+01,-4.063334353556594891e+00,5.867352950849332949e+00,1.304549286214891080e+00,4.549286214891035129e-03,8.021296581515619550e+01,0.000000000000000000e+00
8.660000000000000000e+02,8.660000000000000142e+00,1.146306259825212059e+01,-4.078700159214231569e+00,5.856811837074777038e+00,1.299126056374894311e+00,8.739436251057330907e-04,8.021969431246476745e+01,0.000000000000000000e+00
8.670000000000000000e+02,8.669999999999999929e+00,1.148816598833207081e+01,-4.073903930476822310e+00,5.860080324313493350e+00,1.295382608974689598e+00,4.617391025310446651e-03,8.022034711492975134e+01,0.000000000000000000e+00
8.680000000000000000e+02,8.679999999999999716e+00,1.149858201914086209e+01,-4.079029943187918228e+00,5.856553724545674022e+00,1.294127537325664878e+00,5.872462674335166000e-03,8.021831680747135351e+01,0.000000000000000000e+00
8.690000000000000000e+02,8.689999999999999503e+00,1.154746798720040069e+01,-4.057155208226134846e+00,5.871518252369324564e+00,1.293965516969406426e+00,6.034483030593618125e-03,8.021060312017820593e+01,0.000000000000000000e+00
8.700000000000000000e+02,8.700000000000001066e+00,1.158480440538568423e+01,-4.043027180625935912e+00,5.881179232538760182e+00,1.296309542700676332e+00,3.690457299323712803e-03,8.019986864292286555e+01,0.000000000000000000e+00
8.710000000000000000e+02,8.710000000000000853e+00,1.163809748071043515e+01,-4.017524240655488299e+00,5.898632274294879352e+00,1.299891184519214260e+00,1.088154807857844020e-04,8.018513949937027974e+01,0.000000000000000000e+00
8.720000000000000000e+02,8.720000000000000639e+00,1.163871627451066715e+01,-4.028428460260870203e+00,5.891148927689971337e+00,1.305044285695492023e+00,5.044285695491979027e-03,8.017290508400620297e+01,0.000000000000000000e+00
8.730000000000000000e+02,8.730000000000000426e+00,1.159409071810694769e+01,-4.070605576094200373e+00,5.862245704756126052e+00,1.308871631175748007e+00,8.871631175747962672e-03,8.016750940628506328e+01,0.000000000000000000e+00
8.740000000000000000e+02,8.740000000000000213e+00,1.153006884995492420e+01,-4.126034310365158220e+00,5.824275920879247614e+00,1.309617318903729233e+00,9.617318903729188406e-03,8.016920877771546827e+01,0.000000000000000000e+00
8.750000000000000000e+02,8.750000000000000000e+00,1.147519522545376347e+01,-4.174827691718075329e+00,5.790860896154383930e+00,1.307183718174660836e+00,7.183718174660791433e-03,8.017484140279609051e+01,0.000000000000000000e+00
8.760000000000000000e+02,8.759999999999999787e+00,1.148865764867583117e+01,-4.175833047471989801e+00,5.790157805375900857e+00,1.302797577305930155e+00,2.797577305930110114e-03,8.017619271340774390e+01,0.000000000000000000e+00
8.770000000000000000e+02,8.769999999999999574e+00,1.142807763079785488e+01,-4.228131503299496607e+00,5.754355385921457788e+00,1.300068287871677830e+00,6.828787167778571643e-05,8.018190377429669979e+01,0.000000000000000000e+00
8.780000000000000000e+02,8.779999999999999361e+00,1.146363000436486956e+01,-4.213328662819124659e+00,5.764467111962397361e+00,1.295083734231719408e+00,4.916265768280636550e-03,8.018130999398771053e+01,0.000000000000000000e+00
8.790000000000000000e+02,8.790000000000000924e+00,1.152574924590279970e+01,-4.179814128767740833e+00,5.787380711228167662e+00,1.292829777845413419e+00,7.170222154586625152e-03,8.017377828126227257e+01,0.000000000000000000e+00
8.800000000000000000e+02,8.800000000000000711e+00,1.149242776878190320e+01,-4.212614850854831339e+00,5.764923736683667421e+00,1.293733618605716451e+00,6.266381394283593309e-03,8.017044624969710753e+01,0.000000000000000000e+00
8.810000000000000000e+02,8.810000000000000497e+00,1.154257671381901673e+01,-4.187077009765784119e+00,5.782379864233388567e+00,1.292474763180169850e+00,7.525236819830194435e-03,8.016206916120937365e+01,0.000000000000000000e+00
8.820000000000000000e+02,8.820000000000000284e+00,1.161439959547108991e+01,-4.146206851047029573e+00,5.810328122068046497e+00,1.293446239459186575e+00,6.553760540813469149e-03,8.014766639140846394e+01,0.000000000000000000e+00
8.830000000000000000e+02,8.830000000000000071e+00,1.167707992711614118e+01,-4.111463552142605948e+00,5.834090333034581910e+00,1.296983242467848241e+00,3.016757532151803645e-03,8.012933228136299135e+01,0.000000000000000000e+00
8.840000000000000000e+02,8.839999999999999858e+00,1.167115750796475560e+01,-4.124390819811176279e+00,5.825230577163098999e+00,1.301905280658642194e+00,1.905280658642150016e-03,8.011526096751963166e+01,0.000000000000000000e+00
8.850000000000000000e+02,8.849999999999999645e+00,1.164373297292242171e+01,-4.152141996931813850e+00,5.806226791401432941e+00,1.304632076126182261e+00,4.632076126182216314e-03,8.010694479387170475e+01,0.000000000000000000e+00
8.860000000000000000e+02,8.859999999999999432e+00,1.162636123393221510e+01,-4.172679254985923514e+00,5.792162505689921304e+00,1.304746771540391093e+00,4.746771540391048205e-03,8.010186358042054167e+01,0.000000000000000000e+00
8.870000000000000000e+02,8.870000000000000995e+00,1.155657264748362145e+01,-4.229624190535044903e+00,5.753192507471163175e+00,1.303395446531136814e+00,3.395446531136769863e-03,8.010499421492384897e+01,0.000000000000000000e+00
8.880000000000000000e+02,8.880000000000000782e+00,1.157247285249834512e+01,-4.226568914568717972e+00,5.755269978352336224e+00,1.298541305562366466e+00,1.458694437633578644e-03,8.010453590086756037e+01,0.000000000000000000e+00
8.890000000000000000e+02,8.890000000000000568e+00,1.162370871669259742e+01,-4.198678065184878960e+00,5.774332594717224154e+00,1.295049917056701361e+00,4.950082943298683702e-03,8.009767725881033584e+01,0.000000000000000000e+00
